328;351023
329;370992
330;391029
331;411184
332;431030
333;451045
334;471039
335;491035
336;511036
337;530993
338;550985
339;571427
340;590968
341;611001
342;631037
343;650954
344;671005
345;691039
346;711023
347;730992
348;750991
349;771492
350;791148
351;811094
352;831001
353;850937
354;870963
355;891004
356;910946
357;931217
358;950988
359;971040
360;990949
361;1011023
362;1031007
363;1051125
364;1071435
365;1091475
366;1111169
367;1131023
368;1150986
369;1171072
370;1191016
371;1211036
372;1231115
373;1251018
374;1271024
375;1291122
376;1311020
377;1330915
378;1351129
379;1371023
380;1390992
381;1411133
382;1431129
383;1451066
384;1471122
385;1491016
386;1510977
387;1531090
388;1551085
389;1571042
390;1591151
391;1611049
392;1642337
393;1657217
394;1671793
395;1701670
396;1720137
397;1737627
398;1753371
399;1771405
400;1792086
401;1811695
402;1832790
403;1851202
404;1872416
405;1892419
406;1911174
407;1931480
408;1952465
409;1971723
410;1991052
411;11459
412;32144
413;52513
414;71095
415;91181
416;111151
417;131507
418;151417
419;171101
420;192678
421;211304
422;231122
423;251278
424;273602
425;291293
426;311191
427;331373
428;351053
429;371202
430;391385
431;411175
432;431274
433;451173
434;471082
435;491114
436;511154
437;531345
438;551300
439;571150
440;590991
441;611356
442;631440
443;651317
444;671606
445;691178
446;711078
447;749741
448;771630
449;787780
450;802550
451;817109
452;831934
453;851331
454;871342
455;891360
456;911325
457;931360
458;951331
459;971357
460;991382
461;1011343
462;1031330
463;1051341
464;1071358
465;1091353
466;1111306
467;1131348
468;1151312
469;1171343
470;1191343
471;1211313
472;1231329
473;1251041
474;1271325
475;1291360
476;1311040
477;1331328
478;1351992
479;1372401
480;1392445
481;1422691
482;1431460
483;1463699
484;1483329
485;1502004
486;1519741
487;1533124
488;1560577
489;1578840
490;1595734
491;1612271
492;1631576
493;1651231
494;1671206
495;1691101
496;1711322
497;1731358
498;1751095
499;1772815
500;1791061
501;1811374
502;1831627
503;1869035
504;1889541
505;1907224
506;1923613
507;1939240
508;1954261
509;1971462
510;1991036
511;11236
512;30980
513;50963
514;71392
515;91242
516;111390
517;130935
518;151280
519;171339
520;191223
521;210903
522;231280
523;250921
524;271243
525;291029
526;311253
527;330938
528;351310
529;371220
530;391221
531;411088
532;431288
533;451523
534;471276
535;491214
536;510987
537;531294
538;550925
539;571242
540;591856
541;611292
542;631306
543;651323
544;671314
545;691309
546;711310
547;731336
548;751021
549;771310
550;791309
551;811319
552;830974
553;851002
554;871321
555;891311
556;911305
557;930816
558;950987
559;971034
560;990958
561;1011288
562;1031264
563;1051223
564;1071195
565;1091302
566;1111215
567;1131257
568;1151239
569;1171302
570;1191278
571;1211236
572;1230877
573;1251270
574;1271039
575;1291290
576;1311292
577;1330929
578;1351318
579;1371246
580;1391311
581;1411265
582;1431264
583;1450931
584;1471678
585;1491305
586;1511302
587;1531242
588;1551346
589;1571271
590;1591243
591;1611236
592;1631220
593;1651203
594;1671276
595;1691215
596;1710951
597;1731415
598;1751272
599;1770945
600;1791257
601;1813934
602;1831068
603;1851058
604;1871212
605;1891207
606;1911118
607;1930901
608;1951006
609;1971070
610;1991049
611;11262
612;31280
613;51254
614;71319
615;91267
616;111434
617;131300
618;151311
619;171274
620;191279
621;211273
622;231213
623;251481
624;271303
625;290998
626;310977
627;331081
628;351424
629;371026
630;391042
631;411202
632;431305
633;451321
634;471351
635;491318
636;511330
637;531353
638;551311
639;571308
640;591305
641;611340
642;631285
643;651246
644;671349
645;691315
646;711294
647;731313
648;751069
649;771082
650;791068
651;811089
652;830973
653;850956
654;871028
655;891012
656;910997
657;931060
658;951024
659;971051
660;991100
661;1011067
662;1031000
663;1051013
664;1071053
665;1091012
666;1111039
667;1131028
668;1151043
669;1171017
670;1191057
671;1229112
672;1249639
673;1267218
674;1283524
675;1299090
676;1314075
677;1331349
678;1351317
679;1371283
680;1391287
681;1411317
682;1431305
683;1451277
684;1471715
685;1491286
686;1511335
687;1531287
688;1551231
689;1571235
690;1591263
691;1611288
692;1630946
693;1651291
694;1671319
695;1691221
696;1711282
697;1731286
698;1751010
699;1771353
700;1791385
701;1811333
702;1831344
703;1851339
704;1871353
705;1891368
706;1911326
707;1931259
708;1951381
709;1971342
710;1991328
711;11337
712;31327
713;51363
714;71319
715;91325
716;111109
717;131387
718;151309
719;189567
720;210056
721;227503
722;243891
723;259447
724;274452
725;291329
726;311273
727;331018
728;350997
729;371336
730;391301
731;411281
732;431288
733;451052
734;471277
735;491375
736;511323
737;531322
738;551342
739;571277
740;591207
741;611301
742;631342
743;651267
744;671269
745;691241
746;711254
747;731297
748;751310
749;771344
750;791337
751;811394
752;831103
753;851378
754;871343
755;891380
756;911020
757;931368
758;951351
759;971339
760;991405
761;1011349
762;1031060
763;1051334
764;1071333
765;1090988
766;1111361
767;1131348
768;1151339
769;1171331
770;1191417
771;1211104
772;1231380
773;1251379
774;1271298
775;1291359
776;1311199
777;1331080
778;1351324
779;1371319
780;1391313
781;1411329
782;1431051
783;1451396
784;1471350
785;1491306
786;1511309
787;1531333
788;1551011
789;1571349
790;1591360
791;1611347
792;1631348
793;1651362
794;1671313
795;1691356
796;1711392
797;1731355
798;1751380
799;1771359
800;1791364
801;1811325
802;1831337
803;1851332
804;1871376
805;1891355
806;1911331
807;1931358
808;1951337
809;1971289
810;1991322
811;11342
812;31351
813;51309
814;71345
815;91095
816;111339
817;131366
818;151323
819;171388
820;191049
821;229250
822;249724
823;267255
824;283576
825;299247
826;314231
827;331289
828;350923
829;371338
830;391301
831;411274
832;431259
833;451208
834;471270
835;491295
836;510970
837;531313
838;551269
839;571113
840;591377
841;610973
842;631257
843;651534
844;671362
845;691300
846;710948
847;731341
848;750924
849;771363
850;791259
851;829693
852;849848
853;867394
854;883666
855;899236
856;914196
857;931230
858;951279
859;971284
860;991476
861;1011276
862;1031281
863;1051304
864;1071290
865;1091259
866;1111279
867;1131281
868;1151305
869;1171264
870;1191429
871;1211304
872;1231292
873;1251387
874;1271357
875;1291350
876;1311391
877;1331344
878;1351344
879;1371378
880;1391298
881;1411302
882;1431303
883;1451317
884;1471034
885;1491315
886;1511353
887;1531387
888;1551389
889;1571397
890;1591429
891;1611321
892;1631327
893;1651312
894;1671358
895;1691338
896;1711185
897;1731363
898;1751387
899;1789231
900;1809965
901;1827525
902;1843848
903;1859412
904;1874385
905;1891357
906;1911243
907;1931290
908;1951264
909;1986859
910;2006640
911;23864
912;38885
913;53605
914;71320
915;91403
916;110935
917;131322
918;151311
919;171237
920;191236
921;211266
922;231277
923;251279
924;271255
925;291303
926;311043
927;331283
928;350949
929;371279
930;391306
931;411262
932;449229
933;469705
934;487282
935;503528
936;519088
937;534187
938;551419
939;571290
940;591278
941;611081
942;631253
943;666449
944;686155
945;703397
946;719600
947;735305
948;760585
949;775636
950;791217
951;811401
952;831281
953;851290
954;871295
955;891252
956;911101
957;931349
958;951272
959;971352
960;991334
961;1010962
962;1031293
963;1069383
964;1089702
965;1107333
966;1123635
967;1139207
968;1154309
969;1180388
970;1198801
971;1215703
972;1232327
973;1251544
974;1271288
975;1291019
976;1311330
977;1331271
978;1351259
979;1371334
980;1391028
981;1411326
982;1431331
983;1451334
984;1471314
985;1491378
986;1511335
987;1531325
988;1551331
989;1571170
990;1591388
991;1611346
992;1631424
993;1651351
994;1671339
995;1709137
996;1729589
997;1747150
998;1763451
999;1779047
